Id,SalePrice
2045,192159.99846948264
2046,127163.98337313505
2047,142423.93721199073
2048,139193.64791629053
2049,143095.51288123033
2050,168371.33200257522
2051,107622.87523828632
2052,126771.78490586634
2053,140722.623590384
2054,90939.2301934822
2055,140293.5071033587
2056,139116.93901536573
2057,113688.09895931087
2058,205798.3873298847
2059,136613.63060098726
2060,166468.26197475282
2061,171493.44546399772
2062,123106.73818174507
2063,106510.0183479396
2064,129862.08969604236
2065,122560.35054233501
2066,157689.9773757088
2067,136912.79259140824
2068,138095.00343691706
2069,84562.09880281067
2070,96369.6633711445
2071,92410.61929688789
2072,130543.84939227914
2073,137430.87547814284
2074,166827.4461499462
2075,146128.55771095713
2076,115511.94079420982
2077,133468.3990658916
2078,119742.24991624514
2079,130789.77725075433
2080,112030.20851428174
2081,126063.98552379406
2082,125383.95316236292
2083,131677.4208796083
2084,99568.11079419006
2085,115099.4377238297
2086,144969.32796605807
2087,123897.43710578617
2088,105698.41208297829
2089,86129.46949425217
2090,123852.04854418588
2091,98122.59534766237
2092,121921.32600832098
2093,113172.22139430349
2094,114097.14923149593
2095,134203.43405561155
2096,87114.87423557969
2097,90552.95745948766
2098,127713.15859250842
2099,68452.21399855347
2100,101350.90824681486
2101,119493.14860615972
2102,119269.59311306021
2103,98768.16031808504
2104,128034.63089955614
2105,108500.38330675411
2106,82182.99910563618
2107,181595.248334623
2108,108458.48649089082
2109,106858.95180065282
2110,127561.11727255858
2111,148413.64008973262
2112,127716.28717620308
2113,124929.31704454368
2114,121450.95627088427
2115,150894.48144571655
2116,121851.91941117785
2117,145026.32502418733
2118,116749.3494626855
2119,110006.60417159786
2120,120648.74014725235
2121,89318.82419222161
2122,100187.67825437698
2123,107966.74422671084
2124,166612.04086136454
2125,122382.69965283047
2126,157123.00697843748
2127,137002.71504810124
2128,105989.101915712
2129,96433.43047721125
2130,126561.10012183886
2131,128578.32608148736
2132,110399.8211882545
2133,113225.99441438587
2134,110726.47796367672
2135,98446.59834521607
2136,75779.71643737605
2137,117191.73117995306
2138,132263.0273384573
2139,156804.34044772742
2140,134985.33150123322
2141,140248.36248864236
2142,117541.13338360935
2143,138824.1664631941
2144,126735.43892187977
2145,130597.42569329016
2146,145853.7530504254
2147,176303.87133961293
2148,129591.87988068475
2149,133107.65121576868
2150,223972.02287880212
2151,112635.38595026144
2152,146899.9989142704
2153,151909.56574994532
2154,109113.06837478766
2155,137962.15826233602
2156,240710.33335371024
2157,229940.52238547773
2158,224332.18663371092
2159,200257.63206010495
2160,192401.08853112318
2161,241356.7792812678
2162,405059.7066622089
2163,335398.39247272746
2164,229314.01447671512
2165,184739.75322431215
2166,151209.46463842242
2167,215738.40029160818
2168,196041.21238253868
2169,195133.8443446293
2170,202260.70088314643
2171,150825.10523011757
2172,140396.4287566658
2173,174685.22001502768
2174,226311.00269625004
2175,300422.98129578575
2176,288074.0632291932
2177,237044.95575986156
2178,223067.4258961587
2179,145639.54492362053
2180,222986.35279905595
2181,188837.7000490956
2182,209123.84614338083
2183,189073.15068934718
2184,124441.42744140147
2185,124038.54147474866
2186,146681.79503714174
2187,149603.02684009518
2188,147324.79743901044
2189,249977.6239894721
2190,77977.84165281613
2191,78870.62777842788
2192,90506.76281050987
2193,106604.06581598276
2194,105114.33038600322
2195,95376.6621878407
2196,94511.385180334
2197,105161.45045903121
2198,146672.89136601193
2199,182470.19114110008
2200,148946.3646172942
2201,158741.23336100552
2202,195143.4687314866
2203,155777.73372068346
2204,176522.1197404865
2205,131017.97201681255
2206,151876.97702354298
2207,213724.53517569613
2208,249066.16435962732
2209,225953.150845128
2210,126756.70565602451
2211,111181.50883902321
2212,110503.8874075489
2213,93019.5355792558
2214,125642.8945067616
2215,97601.04186713567
2216,126134.31225112794
2217,71014.93016281296
2218,79208.8682145151
2219,84982.86116396508
2220,84146.27112797703
2221,276134.2222118567
2222,250406.9552861825
2223,253113.177733591
2224,218017.34477576928
2225,133046.52989164693
2226,181342.48433530633
2227,186287.91843961232
2228,251558.01254287444
2229,242768.49606413615
2230,154661.6771557501
2231,202731.9994632949
2232,186842.32484606322
2233,187839.72232221343
2234,239919.492829994
2235,200635.3858184946
2236,258724.7336860297
2237,304945.4790591929
2238,203460.43159814965
2239,126626.3109344411
2240,153307.16033568073
2241,146289.94217818388
2242,112100.64105366264
2243,108943.83600082339
2244,93922.64004828043
2245,88318.2296257507
2246,134060.52212060784
2247,105128.36685695079
2248,116499.00650752001
2249,125691.28626924714
2250,134662.668614567
2251,119070.81701979789
2252,177320.8002525155
2253,161912.71329724445
2254,177651.18666364058
2255,200694.18281550013
2256,177249.9094922423
2257,201728.90895509854
2258,164141.35391031206
2259,176400.43403653736
2260,157901.28742973044
2261,202970.81553024694
2262,217486.81781245038
2263,369385.3709805354
2264,515092.08426310885
2265,191692.5474184094
2266,287884.98740454915
2267,361054.4555028092
2268,415613.7256744256
2269,153581.93052371542
2270,183908.37230883987
2271,208002.82964332
2272,207376.57049731404
2273,161649.5779372277
2274,177091.69411234514
2275,162151.37448548875
2276,176790.09652597882
2277,184600.8941752632
2278,154243.2759087993
2279,128472.0563500566
2280,109994.86416643213
2281,161387.17672650985
2282,187929.93673222605
2283,107828.21621453454
2284,108775.40025180184
2285,135637.61456687885
2286,121330.380752105
2287,336362.1987278841
2288,268541.87649510603
2289,361631.4755663228
2290,418424.9632698665
2291,322920.3382276119
2292,436364.4933561741
2293,443054.5128819761
2294,367455.87019956857
2295,456943.09218961064
2296,291886.1950835329
2297,317901.06276640145
2298,310436.6111269523
2299,359924.56054076576
2300,332718.9593209476
2301,298671.4533450615
2302,263190.8271712132
2303,249135.38636598276
2304,259379.8545785215
2305,197367.91120266548
2306,199584.66019307327
2307,209207.39666336807
2308,228398.3376888989
2309,279660.9090895693
2310,218845.05778125525
2311,215411.39417732437
2312,181199.2194869188
2313,177156.56860255456
2314,180336.55178679054
2315,177124.41517467357
2316,189516.31942469452
2317,181158.3856322409
2318,169208.74219255193
2319,181610.2787139165
2320,173672.222741632
2321,229632.11710540892
2322,170950.5447921378
2323,187650.41523018683
2324,194623.7970649029
2325,202000.44767325837
2326,186366.1021649091
2327,202072.15251119388
2328,221163.97075298475
2329,190540.2170944877
2330,188117.7855844031
2331,357134.5346747448
2332,376370.9524311051
2333,342707.0907716101
2334,260756.27874577406
2335,281364.1505278433
2336,325329.19785805634
2337,198813.62047360954
2338,284576.77967087243
2339,237243.4538915324
2340,369420.81710811006
2341,231814.7962216048
2342,245212.3677490188
2343,235536.7259003532
2344,234779.20332515374
2345,246241.12362998704
2346,213738.24010102486
2347,198465.6589732951
2348,245525.87538647166
2349,180920.45744893694
2350,295613.0425546682
2351,236362.23279610998
2352,248550.08888818108
2353,255024.4007289692
2354,140140.46493574415
2355,148532.7367171311
2356,156076.4251254093
2357,182620.7136407194
2358,183728.9850687345
2359,143781.7593114699
2360,117580.49816383937
2361,133544.67577963063
2362,280403.66417552845
2363,135357.29756241382
2364,171495.07032835728
2365,228729.21060277702
2366,187285.89218303334
2367,205184.61773448935
2368,206433.570857585
2369,212677.09532320028
2370,174688.16303304143
2371,159534.40018824823
2372,191679.845725163
2373,292140.8102644834
2374,311195.523267792
2375,252496.09668874025
2376,289500.0000482848
2377,356582.9290246921
2378,140803.47645764353
2379,193702.81939475227
2380,143455.24742255732
2381,163724.68620584745
2382,195930.12124416302
2383,186247.53420361486
2384,226908.61351141628
2385,153311.24097408223
2386,132896.06103618923
2387,129949.88323249201
2388,110218.76721991412
2389,125461.14818085083
2390,139999.53783068244
2391,130866.81331026519
2392,108010.55638852276
2393,161760.61837773208
2394,140700.452407169
2395,195118.48745550308
2396,146318.8810601119
2397,211185.77760438275
2398,132210.67868575407
2399,79789.72883723106
2400,74657.2150106801
2401,121343.04997345347
2402,124932.78699674738
2403,138645.9353999518
2404,141260.7821888682
2405,155925.21129594016
2406,144275.0836988376
2407,120416.49366542709
2408,134009.28258169012
2409,121049.13859336232
2410,180830.87712151665
2411,115552.84313096732
2412,148943.71086029347
2413,120043.85308585162
2414,135887.78549823767
2415,125949.94925700239
2416,126497.81998820357
2417,124621.99334905387
2418,128702.97997226995
2419,116313.27511876785
2420,125777.83237038873
2421,132332.44656469245
2422,112111.36704874548
2423,107391.31140825551
2424,146083.62486614194
2425,229199.00244813022
2426,127005.19930529616
2427,107178.50069189965
2428,193972.18000060803
2429,108601.39717062176
2430,133868.46918993522
2431,122792.16717049817
2432,130894.12049062102
2433,129146.6009797146
2434,130452.86274462438
2435,147277.61034669552
2436,105509.8903993986
2437,111489.67436409304
2438,125838.56002349661
2439,104972.0739520531
2440,115328.72414534393
2441,100266.67776539999
2442,97333.04513643315
2443,108785.02435004435
2444,118002.68212644238
2445,86623.28218124277
2446,110069.89789774778
2447,164447.4140526852
2448,130602.23790422146
2449,100605.38479062167
2450,135438.52497710605
2451,115832.61050292132
2452,164465.93876217608
2453,89765.31228850939
2454,114852.28750513097
2455,130277.57012154051
2456,130408.90523942087
2457,127326.18109251939
2458,128991.87234065901
2459,103320.00564899591
2460,141716.7134200619
2461,114700.03901215785
2462,128951.18240764958
2463,117389.93199430931
2464,148892.1941620257
2465,128586.70660816818
2466,118968.40207834852
2467,143747.86968080312
2468,94192.53189640219
2469,92739.81448158986
2470,172680.9765200058
2471,192142.03575735787
2472,143240.9634161737
2473,105665.53606029214
2474,94853.31899111961
2475,201372.35024270543
2476,120869.0317688964
2477,125528.16521399748
2478,155513.93634707542
2479,118961.07326843945
2480,142173.69987661697
2481,126193.54191111693
2482,133069.5182608489
2483,111260.11893138196
2484,123469.38366824354
2485,119557.19844312928
2486,147922.7127496132
2487,190718.6713048396
2488,151470.1486160689
2489,158797.3569591844
2490,148875.90825903308
2491,94608.8566243746
2492,199820.30930361483
2493,139405.8196470571
2494,144203.22590172416
2495,96106.54454018627
2496,218616.78865853717
2497,136724.3634630313
2498,116510.01646613255
2499,98957.06858920038
2500,119317.45442102148
2501,118932.98583883148
2502,143925.69258002532
2503,95746.80611495733
2504,197151.18385517175
2505,211747.32185206117
2506,245812.73269646894
2507,272978.62198910635
2508,247663.73619343393
2509,216402.33466020302
2510,223051.1638565101
2511,180411.53345710048
2512,206415.83774303552
2513,212741.7589442276
2514,244832.50330743566
2515,151958.2869755032
2516,180094.92090460446
2517,140594.58259869518
2518,161321.439831469
2519,220915.70284150937
2520,219762.52001675803
2521,193918.29619870128
2522,229200.39829129697
2523,132789.43706834764
2524,144481.377016788
2525,148199.42344432208
2526,138731.49215075813
2527,130272.88398256195
2528,131716.1672144083
2529,139356.9712558798
2530,126285.11967440136
2531,254892.00396161852
2532,227425.1199242904
2533,202992.66359249325
2534,233030.57993425877
2535,295422.6518195495
2536,250094.77159543405
2537,234968.4334849522
2538,189163.93041732736
2539,192854.55957626808
2540,177132.49793466163
2541,197348.71917270552
2542,161243.34413312477
2543,124547.93510970629
2544,109171.3990879215
2545,125364.46208945438
2546,121807.22292926573
2547,143347.52049007564
2548,139521.4541669186
2549,153897.23811576056
2550,841272.7020403685
2551,136755.53754663648
2552,118591.4927686414
2553,79249.42333369983
2554,96320.33268271801
2555,115005.56891332727
2556,97113.85294776774
2557,106630.34897745473
2558,155413.6852031893
2559,131218.29013591027
2560,163371.50860442518
2561,147988.73957371418
2562,138000.51535304444
2563,149321.3211201031
2564,204932.13463231508
2565,154355.9320912399
2566,150737.13408646773
2567,141279.40117735224
2568,240270.59214277036
2569,218351.6821943332
2570,125916.9572208201
2571,191621.23976731402
2572,160578.93838450286
2573,240751.60176257676
2574,281490.87899898225
2575,113931.77640435708
2576,113782.65143305692
2577,121115.52217160593
2578,82566.74951023952
2579,68369.27818906569
2580,105532.30082163369
2581,119710.13041922549
2582,112206.4533759764
2583,281255.4990781178
2584,169031.7341583643
2585,181158.55035914513
2586,217701.55202976716
2587,205239.1486569759
2588,151832.40300897078
2589,150321.9317003286
2590,194716.9868532088
2591,199962.51994681353
2592,199624.5881898685
2593,224804.0764555786
2594,172080.3706141091
2595,190359.7453994946
2596,279428.9015772723
2597,176079.7104499596
2598,273531.67050762154
2599,307187.73571583076
2600,155057.73237745868
2601,144665.74287512427
2602,83829.96949280454
2603,83629.16872318892
2604,80060.8372589357
2605,86641.24880584177
2606,141150.159942049
2607,214081.12669049387
2608,215173.05705070554
2609,154590.05192238442
2610,107829.2661584071
2611,139399.224952898
2612,160280.90707750627
2613,127240.10190945581
2614,124189.99781276144
2615,151833.1982441005
2616,148482.19898234218
2617,177243.11352035706
2618,190006.24889958024
2619,192710.80666785518
2620,189772.02579900855
2621,178415.38642823312
2622,185104.32198252535
2623,232813.6425336522
2624,272265.40072492545
2625,311759.0926343953
2626,168880.19662077253
2627,188336.9655940064
2628,445994.123265312
2629,468311.89364948124
2630,366361.730011259
2631,482898.031730084
2632,393391.7674421485
2633,313322.8690030491
2634,431342.65628857276
2635,155419.97398353106
2636,192222.48451753537
2637,172417.27813319376
2638,265990.8938825381
2639,182786.14775480228
2640,151995.24737564175
2641,113006.6234130577
2642,186131.44024786627
2643,111792.70575056777
2644,117081.47336223478
2645,103688.68933883097
2646,99492.31686169717
2647,109304.39369907964
2648,148858.14293823807
2649,137240.7481185069
2650,133687.66269425597
2651,141948.4845602614
2652,420264.67854308785
2653,262547.86590362265
2654,248245.6277530559
2655,379759.0828316891
2656,329049.11243536184
2657,339975.3593004192
2658,287900.96986102907
2659,308148.6374496878
2660,346401.9129922864
2661,336043.9592690818
2662,344214.5719987992
2663,323778.8525686802
2664,264394.1179773099
2665,312573.44284758123
2666,273676.13115785044
2667,178859.96969097987
2668,188738.45266866987
2669,170881.20722134277
2670,263733.6397577938
2671,189241.82766193795
2672,180530.22799280297
2673,187443.6045503834
2674,198917.80420955273
2675,157619.2106431433
2676,195333.06146480516
2677,202066.13058091173
2678,246343.5251045542
2679,286467.8389851373
2680,286724.7973908783
2681,387090.31242815073
2682,329395.2365142805
2683,538885.8494190662
2684,314776.45280041214
2685,350321.3031137366
2686,263014.2333531546
2687,316457.63292401796
2688,228925.22073351243
2689,205336.30611261487
2690,444776.00384880375
2691,191730.84662982222
2692,137494.4797735991
2693,186785.04461762187
2694,145951.19109871512
2695,191855.19724078634
2696,182621.16073350798
2697,178299.68890731706
2698,187520.0848524941
2699,165958.2179461114
2700,149170.3880172942
2701,156416.24232850567
2702,119546.36396306875
2703,136235.1995387046
2704,144039.62903960777
2705,115459.59771031055
2706,113795.3166249375
2707,120155.34854309067
2708,123555.30419938955
2709,108411.08473402403
2710,122728.27900256476
2711,332456.6353558082
2712,381927.2091837814
2713,178616.27204290335
2714,161952.06193913106
2715,162023.98889900013
2716,164805.97359496672
2717,200712.64198299684
2718,224973.2834699686
2719,149128.10039074346
2720,173831.36282758397
2721,135881.58937108138
2722,161817.7582901444
2723,156115.96911346115
2724,125554.20767902
2725,131676.5707755684
2726,135117.97951641722
2727,188261.77479149948
2728,169485.46141918105
2729,143965.2183954712
2730,129727.70645037499
2731,119149.0450408205
2732,112835.40278726976
2733,164520.2688817977
2734,135323.61379143558
